"","kind","spec","prolific_id","rating","prompt_type"
"402","control precise definition","Square ","62ed7304603710301dcf5dee","7","member"
"403","control precise definition","Square ","5e52803583c96c28bbb95f2b","1","member"
"404","control precise definition","Square ","60ce6b0047a115f81d3b6658","1","member"
"405","control precise definition","Square ","61f2acbfa09e72f23cbaf6ed","1","member"
"406","control precise definition","Square ","6108b8adf055193355c51121","1","member"
"407","control precise definition","Square ","5fbbdfc2b3efb70009d81cf3","1","member"
"408","control precise definition","Square ","60806d3f13bfdebc3a2dfcc5","1","member"
"409","control precise definition","Square ","62d14cb0418c96de31ab4f37","1","member"
"410","control precise definition","Square ","6005331b282af2704b3e9854","1","member"
"411","control precise definition","Square ","60c077729b5da5d988ffb7c0","1","member"
"412","control precise definition","Square ","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"413","control precise definition","Square ","5cec316d7d69950001cdace2","1","member"
"414","control precise definition","Square ","601878814d91481231c83ecf","1","member"
"415","control precise definition","Square ","5e14de687d9adf000b603402","1","member"
"416","control precise definition","Square ","5dae1520eeac2100152778a9","1","member"
"417","control precise definition","Square ","62ec4b4c7027e093f9048e5d","1","member"
"418","control precise definition","Square ","58fdcd2be219d00001ee5aa0","1","member"
"419","control precise definition","Square ","5de672702cf2045ed734e846","1","member"
"420","control precise definition","Square ","5e249775e8ff3a7159953291","1","member"
"421","control precise definition","Square ","5d51d781dc299300183ce5e2","1","member"
"422","control precise definition","Square ","5c3d76866ce2f80001317da2","1","member"
"423","control precise definition","Square ","60fd281395d5a91134210732","1","member"
"424","control precise definition","Square ","61072325706bc0ff7b1fdb93","2","member"
"425","control precise definition","Square ","62e02606dd578dae3e6c1894","1","member"
"426","control precise definition","Square ","5d20e5aea3262d0017af1588","1","member"
"427","control precise definition","Square ","6017df63bb02083698436ead","4","member"
"428","control precise definition","Square ","612683e6ceb3e6918fb0863a","2","member"
"429","control precise definition","Square ","5edbd346b3747c0a66b63e0d","1","member"
"430","control precise definition","Square ","5f6c238ed9915e19408f161b","1","member"
"431","control precise definition","Square ","61424b1673fc4394db65bc53","7","member"
"432","control precise definition","Square ","5ec3d4ca7207c9249050bb0a","1","member"
"433","control precise definition","Square ","5fd50a355025422fd25bb05b","1","member"
"434","control precise definition","Square ","5f356dd86c71333977ed00e1","3","member"
"435","control precise definition","Square ","61102f9292f5e6301b5bea45","1","member"
"436","control precise definition","Square ","5d83b4c19358b400013494e8","7","member"
"437","control precise definition","Square ","6075e12159e69162ee283711","1","member"
"438","control precise definition","Square ","6093db807d15df55e6990a28","1","member"
"439","control precise definition","Square ","62b495a707bd4eb65ab81728","1","member"
"440","control precise definition","Square ","60459f654004876e609870e9","1","member"
"441","control precise definition","Square ","5a87116c1904200001560982","7","member"
"442","control precise definition","Square ","60199b0a7384e30ddf3a7c55","1","member"
"443","control precise definition","Square ","60a97341861238ce108f9f50","1","member"
"444","control precise definition","Square ","5f566443352f600826449f4b","1","member"
"445","control precise definition","Square ","5ea2cf6f2888de038404188d","1","member"
"446","control precise definition","Square ","5efa455b7a38f2145071c23e","1","member"
"447","control precise definition","Square ","62b21a014febc9d365029b79","1","member"
"448","control precise definition","Square ","603faf859a4ec30978289bb8","1","member"
"449","control precise definition","Square ","60aad516e34718d318bfb44d","1","member"
"450","control precise definition","Square ","5eb58ac5307b420a604cb4cf","1","member"
"451","abstract concept","Mentor ","628794619215a22e47b640bd","4","member"
"452","abstract concept","Mentor ","62ed7304603710301dcf5dee","1","member"
"453","abstract concept","Mentor ","5e52803583c96c28bbb95f2b","1","member"
"454","abstract concept","Mentor ","60ce6b0047a115f81d3b6658","5","member"
"455","abstract concept","Mentor ","61f2acbfa09e72f23cbaf6ed","1","member"
"456","abstract concept","Mentor ","6108b8adf055193355c51121","2","member"
"457","abstract concept","Mentor ","5fbbdfc2b3efb70009d81cf3","1","member"
"458","abstract concept","Mentor ","60806d3f13bfdebc3a2dfcc5","2","member"
"459","abstract concept","Mentor ","62d14cb0418c96de31ab4f37","1","member"
"460","abstract concept","Mentor ","6005331b282af2704b3e9854","7","member"
"461","abstract concept","Mentor ","60c077729b5da5d988ffb7c0","1","member"
"462","abstract concept","Mentor ","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"463","abstract concept","Mentor ","5cec316d7d69950001cdace2","1","member"
"464","abstract concept","Mentor ","601878814d91481231c83ecf","6","member"
"465","abstract concept","Mentor ","5e14de687d9adf000b603402","1","member"
"466","abstract concept","Mentor ","5dae1520eeac2100152778a9","4","member"
"467","abstract concept","Mentor ","62ec4b4c7027e093f9048e5d","2","member"
"468","abstract concept","Mentor ","58fdcd2be219d00001ee5aa0","2","member"
"469","abstract concept","Mentor ","5de672702cf2045ed734e846","5","member"
"470","abstract concept","Mentor ","5e249775e8ff3a7159953291","1","member"
"471","abstract concept","Mentor ","5d51d781dc299300183ce5e2","2","member"
"472","abstract concept","Mentor ","5c3d76866ce2f80001317da2","1","member"
"473","abstract concept","Mentor ","60fd281395d5a91134210732","1","member"
"474","abstract concept","Mentor ","61072325706bc0ff7b1fdb93","4","member"
"475","abstract concept","Mentor ","62e02606dd578dae3e6c1894","3","member"
"476","abstract concept","Mentor ","5d20e5aea3262d0017af1588","2","member"
"477","abstract concept","Mentor ","6017df63bb02083698436ead","7","member"
"478","abstract concept","Mentor ","612683e6ceb3e6918fb0863a","2","member"
"479","abstract concept","Mentor ","5edbd346b3747c0a66b63e0d","1","member"
"480","abstract concept","Mentor ","5f6c238ed9915e19408f161b","1","member"
"481","abstract concept","Mentor ","61424b1673fc4394db65bc53","1","member"
"482","abstract concept","Mentor ","5ec3d4ca7207c9249050bb0a","2","member"
"483","abstract concept","Mentor ","5fd50a355025422fd25bb05b","3","member"
"484","abstract concept","Mentor ","5f356dd86c71333977ed00e1","3","member"
"485","abstract concept","Mentor ","61102f9292f5e6301b5bea45","1","member"
"486","abstract concept","Mentor ","5d83b4c19358b400013494e8","5","member"
"487","abstract concept","Mentor ","6075e12159e69162ee283711","2","member"
"488","abstract concept","Mentor ","6093db807d15df55e6990a28","1","member"
"489","abstract concept","Mentor ","62b495a707bd4eb65ab81728","2","member"
"490","abstract concept","Mentor ","60459f654004876e609870e9","3","member"
"491","abstract concept","Mentor ","5a87116c1904200001560982","7","member"
"492","abstract concept","Mentor ","60199b0a7384e30ddf3a7c55","1","member"
"493","abstract concept","Mentor ","60a97341861238ce108f9f50","1","member"
"494","abstract concept","Mentor ","5f566443352f600826449f4b","4","member"
"495","abstract concept","Mentor ","5ea2cf6f2888de038404188d","1","member"
"496","abstract concept","Mentor ","5efa455b7a38f2145071c23e","6","member"
"497","abstract concept","Mentor ","62b21a014febc9d365029b79","1","member"
"498","abstract concept","Mentor ","603faf859a4ec30978289bb8","3","member"
"499","abstract concept","Mentor ","60aad516e34718d318bfb44d","4","member"
"500","abstract concept","Mentor ","5eb58ac5307b420a604cb4cf","2","member"
"501","natural kind","Zebra ","628794619215a22e47b640bd","1","member"
"502","natural kind","Zebra ","62ed7304603710301dcf5dee","1","member"
"503","natural kind","Zebra ","5e52803583c96c28bbb95f2b","3","member"
"504","natural kind","Zebra ","60ce6b0047a115f81d3b6658","2","member"
"505","natural kind","Zebra ","61f2acbfa09e72f23cbaf6ed","1","member"
"506","natural kind","Zebra ","6108b8adf055193355c51121","1","member"
"507","natural kind","Zebra ","5fbbdfc2b3efb70009d81cf3","2","member"
"508","natural kind","Zebra ","60806d3f13bfdebc3a2dfcc5","1","member"
"509","natural kind","Zebra ","62d14cb0418c96de31ab4f37","1","member"
"510","natural kind","Zebra ","6005331b282af2704b3e9854","1","member"
"511","natural kind","Zebra ","60c077729b5da5d988ffb7c0","1","member"
"512","natural kind","Zebra ","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"513","natural kind","Zebra ","5cec316d7d69950001cdace2","1","member"
"514","natural kind","Zebra ","601878814d91481231c83ecf","5","member"
"515","natural kind","Zebra ","5e14de687d9adf000b603402","1","member"
"516","natural kind","Zebra ","5dae1520eeac2100152778a9","2","member"
"517","natural kind","Zebra ","62ec4b4c7027e093f9048e5d","5","member"
"518","natural kind","Zebra ","58fdcd2be219d00001ee5aa0","1","member"
"519","natural kind","Zebra ","5de672702cf2045ed734e846","4","member"
"520","natural kind","Zebra ","5e249775e8ff3a7159953291","1","member"
"521","natural kind","Zebra ","5d51d781dc299300183ce5e2","7","member"
"522","natural kind","Zebra ","5c3d76866ce2f80001317da2","1","member"
"523","natural kind","Zebra ","60fd281395d5a91134210732","2","member"
"524","natural kind","Zebra ","61072325706bc0ff7b1fdb93","5","member"
"525","natural kind","Zebra ","62e02606dd578dae3e6c1894","1","member"
"526","natural kind","Zebra ","5d20e5aea3262d0017af1588","3","member"
"527","natural kind","Zebra ","6017df63bb02083698436ead","4","member"
"528","natural kind","Zebra ","612683e6ceb3e6918fb0863a","4","member"
"529","natural kind","Zebra ","5edbd346b3747c0a66b63e0d","3","member"
"530","natural kind","Zebra ","5f6c238ed9915e19408f161b","1","member"
"531","natural kind","Zebra ","61424b1673fc4394db65bc53","1","member"
"532","natural kind","Zebra ","5ec3d4ca7207c9249050bb0a","2","member"
"533","natural kind","Zebra ","5fd50a355025422fd25bb05b","2","member"
"534","natural kind","Zebra ","5f356dd86c71333977ed00e1","1","member"
"535","natural kind","Zebra ","61102f9292f5e6301b5bea45","1","member"
"536","natural kind","Zebra ","5d83b4c19358b400013494e8","5","member"
"537","natural kind","Zebra ","6075e12159e69162ee283711","1","member"
"538","natural kind","Zebra ","6093db807d15df55e6990a28","1","member"
"539","natural kind","Zebra ","62b495a707bd4eb65ab81728","1","member"
"540","natural kind","Zebra ","60459f654004876e609870e9","2","member"
"541","natural kind","Zebra ","5a87116c1904200001560982","4","member"
"542","natural kind","Zebra ","60199b0a7384e30ddf3a7c55","1","member"
"543","natural kind","Zebra ","60a97341861238ce108f9f50","1","member"
"544","natural kind","Zebra ","5f566443352f600826449f4b","1","member"
"545","natural kind","Zebra ","5ea2cf6f2888de038404188d","7","member"
"546","natural kind","Zebra ","5efa455b7a38f2145071c23e","1","member"
"547","natural kind","Zebra ","62b21a014febc9d365029b79","6","member"
"548","natural kind","Zebra ","603faf859a4ec30978289bb8","5","member"
"549","natural kind","Zebra ","60aad516e34718d318bfb44d","1","member"
"550","natural kind","Zebra ","5eb58ac5307b420a604cb4cf","5","member"
"551","artifact","Chair ","628794619215a22e47b640bd","3","member"
"552","artifact","Chair ","62ed7304603710301dcf5dee","1","member"
"553","artifact","Chair ","5e52803583c96c28bbb95f2b","2","member"
"554","artifact","Chair ","60ce6b0047a115f81d3b6658","4","member"
"555","artifact","Chair ","61f2acbfa09e72f23cbaf6ed","5","member"
"556","artifact","Chair ","6108b8adf055193355c51121","3","member"
"557","artifact","Chair ","5fbbdfc2b3efb70009d81cf3","2","member"
"558","artifact","Chair ","60806d3f13bfdebc3a2dfcc5","7","member"
"559","artifact","Chair ","62d14cb0418c96de31ab4f37","6","member"
"560","artifact","Chair ","6005331b282af2704b3e9854","1","member"
"561","artifact","Chair ","60c077729b5da5d988ffb7c0","2","member"
"562","artifact","Chair ","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"563","artifact","Chair ","5cec316d7d69950001cdace2","1","member"
"564","artifact","Chair ","601878814d91481231c83ecf","4","member"
"565","artifact","Chair ","5e14de687d9adf000b603402","2","member"
"566","artifact","Chair ","5dae1520eeac2100152778a9","1","member"
"567","artifact","Chair ","62ec4b4c7027e093f9048e5d","4","member"
"568","artifact","Chair ","58fdcd2be219d00001ee5aa0","1","member"
"569","artifact","Chair ","5de672702cf2045ed734e846","2","member"
"570","artifact","Chair ","5e249775e8ff3a7159953291","1","member"
"571","artifact","Chair ","5d51d781dc299300183ce5e2","7","member"
"572","artifact","Chair ","5c3d76866ce2f80001317da2","1","member"
"573","artifact","Chair ","60fd281395d5a91134210732","1","member"
"574","artifact","Chair ","61072325706bc0ff7b1fdb93","2","member"
"575","artifact","Chair ","62e02606dd578dae3e6c1894","4","member"
"576","artifact","Chair ","5d20e5aea3262d0017af1588","2","member"
"577","artifact","Chair ","6017df63bb02083698436ead","5","member"
"578","artifact","Chair ","612683e6ceb3e6918fb0863a","4","member"
"579","artifact","Chair ","5edbd346b3747c0a66b63e0d","2","member"
"580","artifact","Chair ","5f6c238ed9915e19408f161b","1","member"
"581","artifact","Chair ","61424b1673fc4394db65bc53","1","member"
"582","artifact","Chair ","5ec3d4ca7207c9249050bb0a","3","member"
"583","artifact","Chair ","5fd50a355025422fd25bb05b","2","member"
"584","artifact","Chair ","5f356dd86c71333977ed00e1","1","member"
"585","artifact","Chair ","61102f9292f5e6301b5bea45","1","member"
"586","artifact","Chair ","5d83b4c19358b400013494e8","5","member"
"587","artifact","Chair ","6075e12159e69162ee283711","1","member"
"588","artifact","Chair ","6093db807d15df55e6990a28","1","member"
"589","artifact","Chair ","62b495a707bd4eb65ab81728","1","member"
"590","artifact","Chair ","60459f654004876e609870e9","2","member"
"591","artifact","Chair ","5a87116c1904200001560982","6","member"
"592","artifact","Chair ","60199b0a7384e30ddf3a7c55","1","member"
"593","artifact","Chair ","60a97341861238ce108f9f50","1","member"
"594","artifact","Chair ","5f566443352f600826449f4b","2","member"
"595","artifact","Chair ","5ea2cf6f2888de038404188d","7","member"
"596","artifact","Chair ","5efa455b7a38f2145071c23e","1","member"
"597","artifact","Chair ","62b21a014febc9d365029b79","1","member"
"598","artifact","Chair ","603faf859a4ec30978289bb8","2","member"
"599","artifact","Chair ","60aad516e34718d318bfb44d","2","member"
"600","artifact","Chair ","5eb58ac5307b420a604cb4cf","2","member"
"601","abstract concept","Argument ","628794619215a22e47b640bd","4","member"
"602","abstract concept","Argument ","62ed7304603710301dcf5dee","1","member"
"603","abstract concept","Argument ","5e52803583c96c28bbb95f2b","1","member"
"604","abstract concept","Argument ","60ce6b0047a115f81d3b6658","5","member"
"605","abstract concept","Argument ","61f2acbfa09e72f23cbaf6ed","1","member"
"606","abstract concept","Argument ","6108b8adf055193355c51121","4","member"
"607","abstract concept","Argument ","5fbbdfc2b3efb70009d81cf3","1","member"
"608","abstract concept","Argument ","60806d3f13bfdebc3a2dfcc5","5","member"
"609","abstract concept","Argument ","62d14cb0418c96de31ab4f37","2","member"
"610","abstract concept","Argument ","6005331b282af2704b3e9854","7","member"
"611","abstract concept","Argument ","60c077729b5da5d988ffb7c0","2","member"
"612","abstract concept","Argument ","59dfcd07e75b450001a68f05@email.prolific.co","2","member"
"613","abstract concept","Argument ","5cec316d7d69950001cdace2","1","member"
"614","abstract concept","Argument ","601878814d91481231c83ecf","4","member"
"615","abstract concept","Argument ","5e14de687d9adf000b603402","1","member"
"616","abstract concept","Argument ","5dae1520eeac2100152778a9","1","member"
"617","abstract concept","Argument ","62ec4b4c7027e093f9048e5d","4","member"
"618","abstract concept","Argument ","58fdcd2be219d00001ee5aa0","5","member"
"619","abstract concept","Argument ","5de672702cf2045ed734e846","2","member"
"620","abstract concept","Argument ","5e249775e8ff3a7159953291","5","member"
"621","abstract concept","Argument ","5d51d781dc299300183ce5e2","7","member"
"622","abstract concept","Argument ","5c3d76866ce2f80001317da2","7","member"
"623","abstract concept","Argument ","60fd281395d5a91134210732","2","member"
"624","abstract concept","Argument ","61072325706bc0ff7b1fdb93","2","member"
"625","abstract concept","Argument ","62e02606dd578dae3e6c1894","5","member"
"626","abstract concept","Argument ","5d20e5aea3262d0017af1588","3","member"
"627","abstract concept","Argument ","6017df63bb02083698436ead","5","member"
"628","abstract concept","Argument ","612683e6ceb3e6918fb0863a","5","member"
"629","abstract concept","Argument ","5edbd346b3747c0a66b63e0d","2","member"
"630","abstract concept","Argument ","5f6c238ed9915e19408f161b","1","member"
"631","abstract concept","Argument ","61424b1673fc4394db65bc53","1","member"
"632","abstract concept","Argument ","5ec3d4ca7207c9249050bb0a","2","member"
"633","abstract concept","Argument ","5fd50a355025422fd25bb05b","5","member"
"634","abstract concept","Argument ","5f356dd86c71333977ed00e1","4","member"
"635","abstract concept","Argument ","61102f9292f5e6301b5bea45","1","member"
"636","abstract concept","Argument ","5d83b4c19358b400013494e8","5","member"
"637","abstract concept","Argument ","6075e12159e69162ee283711","1","member"
"638","abstract concept","Argument ","6093db807d15df55e6990a28","3","member"
"639","abstract concept","Argument ","62b495a707bd4eb65ab81728","2","member"
"640","abstract concept","Argument ","60459f654004876e609870e9","5","member"
"641","abstract concept","Argument ","5a87116c1904200001560982","4","member"
"642","abstract concept","Argument ","60199b0a7384e30ddf3a7c55","7","member"
"643","abstract concept","Argument ","60a97341861238ce108f9f50","1","member"
"644","abstract concept","Argument ","5f566443352f600826449f4b","1","member"
"645","abstract concept","Argument ","5ea2cf6f2888de038404188d","4","member"
"646","abstract concept","Argument ","5efa455b7a38f2145071c23e","6","member"
"647","abstract concept","Argument ","62b21a014febc9d365029b79","1","member"
"648","abstract concept","Argument ","603faf859a4ec30978289bb8","5","member"
"649","abstract concept","Argument ","60aad516e34718d318bfb44d","3","member"
"650","abstract concept","Argument ","5eb58ac5307b420a604cb4cf","4","member"
"651","natural kind","Raccoon ","628794619215a22e47b640bd","1","member"
"652","natural kind","Raccoon ","62ed7304603710301dcf5dee","1","member"
"653","natural kind","Raccoon ","5e52803583c96c28bbb95f2b","3","member"
"654","natural kind","Raccoon ","60ce6b0047a115f81d3b6658","2","member"
"655","natural kind","Raccoon ","61f2acbfa09e72f23cbaf6ed","1","member"
"656","natural kind","Raccoon ","6108b8adf055193355c51121","1","member"
"657","natural kind","Raccoon ","5fbbdfc2b3efb70009d81cf3","2","member"
"658","natural kind","Raccoon ","60806d3f13bfdebc3a2dfcc5","6","member"
"659","natural kind","Raccoon ","62d14cb0418c96de31ab4f37","1","member"
"660","natural kind","Raccoon ","6005331b282af2704b3e9854","1","member"
"661","natural kind","Raccoon ","60c077729b5da5d988ffb7c0","4","member"
"662","natural kind","Raccoon ","59dfcd07e75b450001a68f05@email.prolific.co","4","member"
"663","natural kind","Raccoon ","5cec316d7d69950001cdace2","1","member"
"664","natural kind","Raccoon ","601878814d91481231c83ecf","4","member"
"665","natural kind","Raccoon ","5e14de687d9adf000b603402","3","member"
"666","natural kind","Raccoon ","5dae1520eeac2100152778a9","1","member"
"667","natural kind","Raccoon ","62ec4b4c7027e093f9048e5d","5","member"
"668","natural kind","Raccoon ","58fdcd2be219d00001ee5aa0","1","member"
"669","natural kind","Raccoon ","5de672702cf2045ed734e846","3","member"
"670","natural kind","Raccoon ","5e249775e8ff3a7159953291","1","member"
"671","natural kind","Raccoon ","5d51d781dc299300183ce5e2","7","member"
"672","natural kind","Raccoon ","5c3d76866ce2f80001317da2","1","member"
"673","natural kind","Raccoon ","60fd281395d5a91134210732","1","member"
"674","natural kind","Raccoon ","61072325706bc0ff7b1fdb93","5","member"
"675","natural kind","Raccoon ","62e02606dd578dae3e6c1894","6","member"
"676","natural kind","Raccoon ","5d20e5aea3262d0017af1588","3","member"
"677","natural kind","Raccoon ","6017df63bb02083698436ead","6","member"
"678","natural kind","Raccoon ","612683e6ceb3e6918fb0863a","3","member"
"679","natural kind","Raccoon ","5edbd346b3747c0a66b63e0d","2","member"
"680","natural kind","Raccoon ","5f6c238ed9915e19408f161b","4","member"
"681","natural kind","Raccoon ","61424b1673fc4394db65bc53","1","member"
"682","natural kind","Raccoon ","5ec3d4ca7207c9249050bb0a","3","member"
"683","natural kind","Raccoon ","5fd50a355025422fd25bb05b","1","member"
"684","natural kind","Raccoon ","5f356dd86c71333977ed00e1","2","member"
"685","natural kind","Raccoon ","61102f9292f5e6301b5bea45","1","member"
"686","natural kind","Raccoon ","5d83b4c19358b400013494e8","5","member"
"687","natural kind","Raccoon ","6075e12159e69162ee283711","2","member"
"688","natural kind","Raccoon ","6093db807d15df55e6990a28","1","member"
"689","natural kind","Raccoon ","62b495a707bd4eb65ab81728","1","member"
"690","natural kind","Raccoon ","60459f654004876e609870e9","5","member"
"691","natural kind","Raccoon ","5a87116c1904200001560982","3","member"
"692","natural kind","Raccoon ","60199b0a7384e30ddf3a7c55","1","member"
"693","natural kind","Raccoon ","60a97341861238ce108f9f50","2","member"
"694","natural kind","Raccoon ","5f566443352f600826449f4b","1","member"
"695","natural kind","Raccoon ","5ea2cf6f2888de038404188d","5","member"
"696","natural kind","Raccoon ","5efa455b7a38f2145071c23e","1","member"
"697","natural kind","Raccoon ","62b21a014febc9d365029b79","6","member"
"698","natural kind","Raccoon ","603faf859a4ec30978289bb8","5","member"
"699","natural kind","Raccoon ","60aad516e34718d318bfb44d","1","member"
"700","natural kind","Raccoon ","5eb58ac5307b420a604cb4cf","4","member"
"701","artifact","Razor ","628794619215a22e47b640bd","3","member"
"702","artifact","Razor ","62ed7304603710301dcf5dee","1","member"
"703","artifact","Razor ","5e52803583c96c28bbb95f2b","1","member"
"704","artifact","Razor ","60ce6b0047a115f81d3b6658","5","member"
"705","artifact","Razor ","61f2acbfa09e72f23cbaf6ed","1","member"
"706","artifact","Razor ","6108b8adf055193355c51121","2","member"
"707","artifact","Razor ","5fbbdfc2b3efb70009d81cf3","1","member"
"708","artifact","Razor ","60806d3f13bfdebc3a2dfcc5","4","member"
"709","artifact","Razor ","62d14cb0418c96de31ab4f37","7","member"
"710","artifact","Razor ","6005331b282af2704b3e9854","1","member"
"711","artifact","Razor ","60c077729b5da5d988ffb7c0","3","member"
"712","artifact","Razor ","59dfcd07e75b450001a68f05@email.prolific.co","1","member"
"713","artifact","Razor ","5cec316d7d69950001cdace2","1","member"
"714","artifact","Razor ","601878814d91481231c83ecf","4","member"
"715","artifact","Razor ","5e14de687d9adf000b603402","1","member"
"716","artifact","Razor ","5dae1520eeac2100152778a9","1","member"
"717","artifact","Razor ","62ec4b4c7027e093f9048e5d","3","member"
"718","artifact","Razor ","58fdcd2be219d00001ee5aa0","1","member"
"719","artifact","Razor ","5de672702cf2045ed734e846","3","member"
"720","artifact","Razor ","5e249775e8ff3a7159953291","1","member"
"721","artifact","Razor ","5d51d781dc299300183ce5e2","7","member"
"722","artifact","Razor ","5c3d76866ce2f80001317da2","1","member"
"723","artifact","Razor ","60fd281395d5a91134210732","1","member"
"724","artifact","Razor ","61072325706bc0ff7b1fdb93","2","member"
"725","artifact","Razor ","62e02606dd578dae3e6c1894","2","member"
"726","artifact","Razor ","5d20e5aea3262d0017af1588","2","member"
"727","artifact","Razor ","6017df63bb02083698436ead","4","member"
"728","artifact","Razor ","612683e6ceb3e6918fb0863a","5","member"
"729","artifact","Razor ","5edbd346b3747c0a66b63e0d","1","member"
"730","artifact","Razor ","5f6c238ed9915e19408f161b","1","member"
"731","artifact","Razor ","61424b1673fc4394db65bc53","1","member"
"732","artifact","Razor ","5ec3d4ca7207c9249050bb0a","3","member"
"733","artifact","Razor ","5fd50a355025422fd25bb05b","3","member"
"734","artifact","Razor ","5f356dd86c71333977ed00e1","1","member"
"735","artifact","Razor ","61102f9292f5e6301b5bea45","1","member"
"736","artifact","Razor ","5d83b4c19358b400013494e8","6","member"
"737","artifact","Razor ","6075e12159e69162ee283711","1","member"
"738","artifact","Razor ","6093db807d15df55e6990a28","1","member"
"739","artifact","Razor ","62b495a707bd4eb65ab81728","1","member"
"740","artifact","Razor ","60459f654004876e609870e9","3","member"
"741","artifact","Razor ","5a87116c1904200001560982","3","member"
"742","artifact","Razor ","60199b0a7384e30ddf3a7c55","1","member"
"743","artifact","Razor ","60a97341861238ce108f9f50","1","member"
"744","artifact","Razor ","5f566443352f600826449f4b","2","member"
"745","artifact","Razor ","5ea2cf6f2888de038404188d","1","member"
"746","artifact","Razor ","5efa455b7a38f2145071c23e","1","member"
"747","artifact","Razor ","62b21a014febc9d365029b79","1","member"
"748","artifact","Razor ","603faf859a4ec30978289bb8","3","member"
"749","artifact","Razor ","60aad516e34718d318bfb44d","1","member"
"750","artifact","Razor ","5eb58ac5307b420a604cb4cf","2","member"
"751","abstract concept","Artist ","628794619215a22e47b640bd","6","member"
"752","abstract concept","Artist ","62ed7304603710301dcf5dee","1","member"
"753","abstract concept","Artist ","5e52803583c96c28bbb95f2b","5","member"
"754","abstract concept","Artist ","60ce6b0047a115f81d3b6658","5","member"
"755","abstract concept","Artist ","61f2acbfa09e72f23cbaf6ed","7","member"
"756","abstract concept","Artist ","6108b8adf055193355c51121","7","member"
"757","abstract concept","Artist ","5fbbdfc2b3efb70009d81cf3","5","member"
"758","abstract concept","Artist ","60806d3f13bfdebc3a2dfcc5","6","member"
"759","abstract concept","Artist ","62d14cb0418c96de31ab4f37","6","member"
"760","abstract concept","Artist ","6005331b282af2704b3e9854","7","member"
"761","abstract concept","Artist ","60c077729b5da5d988ffb7c0","3","member"
"762","abstract concept","Artist ","59dfcd07e75b450001a68f05@email.prolific.co","7","member"
"763","abstract concept","Artist ","5cec316d7d69950001cdace2","6","member"
"764","abstract concept","Artist ","601878814d91481231c83ecf","4","member"
"765","abstract concept","Artist ","5e14de687d9adf000b603402","4","member"
"766","abstract concept","Artist ","5dae1520eeac2100152778a9","3","member"
"767","abstract concept","Artist ","62ec4b4c7027e093f9048e5d","4","member"
"768","abstract concept","Artist ","58fdcd2be219d00001ee5aa0","6","member"
"769","abstract concept","Artist ","5de672702cf2045ed734e846","7","member"
"770","abstract concept","Artist ","5e249775e8ff3a7159953291","6","member"
"771","abstract concept","Artist ","5d51d781dc299300183ce5e2","7","member"
"772","abstract concept","Artist ","5c3d76866ce2f80001317da2","1","member"
"773","abstract concept","Artist ","60fd281395d5a91134210732","7","member"
"774","abstract concept","Artist ","61072325706bc0ff7b1fdb93","3","member"
"775","abstract concept","Artist ","62e02606dd578dae3e6c1894","4","member"
"776","abstract concept","Artist ","5d20e5aea3262d0017af1588","5","member"
"777","abstract concept","Artist ","6017df63bb02083698436ead","7","member"
"778","abstract concept","Artist ","612683e6ceb3e6918fb0863a","6","member"
"779","abstract concept","Artist ","5edbd346b3747c0a66b63e0d","6","member"
"780","abstract concept","Artist ","5f6c238ed9915e19408f161b","7","member"
"781","abstract concept","Artist ","61424b1673fc4394db65bc53","7","member"
"782","abstract concept","Artist ","5ec3d4ca7207c9249050bb0a","5","member"
"783","abstract concept","Artist ","5fd50a355025422fd25bb05b","6","member"
"784","abstract concept","Artist ","5f356dd86c71333977ed00e1","3","member"
"785","abstract concept","Artist ","61102f9292f5e6301b5bea45","2","member"
"786","abstract concept","Artist ","5d83b4c19358b400013494e8","6","member"
"787","abstract concept","Artist ","6075e12159e69162ee283711","3","member"
"788","abstract concept","Artist ","6093db807d15df55e6990a28","7","member"
"789","abstract concept","Artist ","62b495a707bd4eb65ab81728","6","member"
"790","abstract concept","Artist ","60459f654004876e609870e9","6","member"
"791","abstract concept","Artist ","5a87116c1904200001560982","7","member"
"792","abstract concept","Artist ","60199b0a7384e30ddf3a7c55","5","member"
"793","abstract concept","Artist ","60a97341861238ce108f9f50","2","member"
"794","abstract concept","Artist ","5f566443352f600826449f4b","5","member"
"795","abstract concept","Artist ","5ea2cf6f2888de038404188d","7","member"
"796","abstract concept","Artist ","5efa455b7a38f2145071c23e","7","member"
"797","abstract concept","Artist ","62b21a014febc9d365029b79","6","member"
"798","abstract concept","Artist ","603faf859a4ec30978289bb8","5","member"
"799","abstract concept","Artist ","60aad516e34718d318bfb44d","5","member"
"800","abstract concept","Artist ","5eb58ac5307b420a604cb4cf","5","member"
"801","control subjective adjective","Tall","628794619215a22e47b640bd","6","member"
"802","control subjective adjective","Tall","62ed7304603710301dcf5dee","4","member"
"803","control subjective adjective","Tall","5e52803583c96c28bbb95f2b","6","member"
"804","control subjective adjective","Tall","60ce6b0047a115f81d3b6658","5","member"
"805","control subjective adjective","Tall","61f2acbfa09e72f23cbaf6ed","3","member"
"806","control subjective adjective","Tall","6108b8adf055193355c51121","3","member"
